Id,SalePrice
2007,257554.40557095036
2008,220055.4630305979
2009,194519.93555814936
2010,210227.42718577478
2011,163102.43238846003
2012,181507.26652957057
2013,167807.49240776827
2014,184083.6420698166
2015,195618.1199767266
2016,192431.77029612265
2017,200103.72566537862
2018,108398.02817445737
2019,128561.27030898514
2020,74781.32971650525
2021,86509.52600108832
2022,186595.9991867179
2023,127562.96130954893
2024,267915.9120136048
2025,321530.2037806099
2026,175150.80261001363
2027,150421.81717242976
2028,162535.825102692
2029,164614.54101684014
2030,253235.0458287187
2031,246308.05692641903
2032,231376.16678519105
2033,246128.35302494257
2034,172346.4924161404
2035,233920.06887804437
2036,221387.3174100949
2037,223712.7362854993
2038,290493.700226455
2039,206568.59735406865
2040,335091.70625190693
2041,263231.44921149337
2042,208627.89722566167
2043,174940.15244634124
2044,192044.07644939865
2045,207850.720843042
2046,123642.95919741457
2047,129723.14174130186
2048,139751.10999357118
2049,119061.82398803672
2050,177540.009891849
2051,120296.31375893019
2052,136983.0012077561
2053,139343.18375767348
2054,62840.288141114404
2055,149301.68441041466
2056,141833.36119758245
2057,94798.65658607776
2058,206222.51485726982
2059,133395.32210160932
2060,195400.5269769386
2061,191002.2908905896
2062,109207.70343271829
2063,100804.95692356722
2064,125027.60351607809
2065,118261.80329296249
2066,180509.2011939732
2067,122500.91513357824
2068,122162.61737334356
2069,70173.39304993069
2070,88786.25348943705
2071,66272.25368421734
2072,165147.15723814466
2073,129178.43245006027
2074,178114.05419507204
2075,145497.8369798474
2076,122692.93504981976
2077,118035.46488777944
2078,99539.52602492576
2079,137670.45873777196
2080,117876.10450273659
2081,107916.54961669492
2082,105657.40067985374
2083,132555.94007421588
2084,87767.03956140019
2085,99222.64790608292
2086,155826.7199682081
2087,128623.95196895371
2088,102277.64593385532
2089,63634.86616180721
2090,118647.31013372727
2091,80330.61312809493
2092,146672.73369955155
2093,120383.32198627153
2094,142043.06348117115
2095,135160.03013186017
2096,78561.86982624466
2097,86649.90896922024
2098,142327.40865064063
2099,15293.508962182794
2100,59467.156846952625
2101,107111.21324875555
2102,138015.8643867413
2103,89847.73703759164
2104,129927.35793713853
2105,126058.94679853925
2106,29690.79750074842
2107,197084.39001273923
2108,117339.62775231432
2109,93360.11072754185
2110,116441.0769203261
2111,168752.2656761231
2112,116294.82879391243
2113,107896.42016475392
2114,112226.0200356394
2115,143304.82554566185
2116,120058.96253263624
2117,138856.1768852705
2118,124118.10392074776
2119,103172.79061562289
2120,115933.14709799085
2121,54872.62716512638
2122,75422.33013299899
2123,108739.63524589874
2124,178049.92032080377
2125,124021.6634913066
2126,148242.51977429283
2127,168976.76633417024
2128,122847.20591814746
2129,121169.98876069789
2130,119277.91369589511
2131,189548.2343492536
2132,129252.9243291975
2133,131118.84195497772
2134,127949.0594037564
2135,118051.00591407367
2136,32322.0042652213
2137,102126.2118263396
2138,136025.1835472188
2139,159339.8788973943
2140,134331.07229379728
2141,157586.02268811222
2142,110462.75318466616
2143,137309.78803791758
2144,97000.81294607744
2145,132803.029214798
2146,183088.4592241021
2147,151504.05988253537
2148,163891.8068540115
2149,138245.94242597232
2150,227642.0010784848
2151,131551.738547249
2152,164015.41243948136
2153,195974.51403872273
2154,105763.72247189959
2155,142199.55969606666
2156,257085.90208574105
2157,244728.99426942994
2158,227905.69593583187
2159,215971.7313201907
2160,187440.19352196227
2161,256218.00152377435
2162,366253.7471857071
2163,320847.1755383613
2164,252259.40315626888
2165,205651.3013997802
2166,150955.64815769787
2167,217085.5478540298
2168,194245.4555315317
2169,192724.78584569762
2170,211649.8913348294
2171,159780.8214404455
2172,132402.45423299563
2173,198543.7673501661
2174,230856.29391801567
2175,295510.7538429892
2176,283022.62137452513
2177,228475.15590291447
2178,228381.2874828023
2179,150900.3977921591
2180,239522.78728720173
2181,191372.96264686878
2182,224721.58611467783
2183,189332.13388512284
2184,127533.4173365226
2185,125256.1179149826
2186,162685.35722849378
2187,165127.7649949158
2188,160457.80519565754
2189,258201.15686543495
2190,71654.57801568904
2191,73082.58615537337
2192,57870.32998062391
2193,110208.6303613463
2194,114991.65917675593
2195,82713.06245641573
2196,71613.29471577145
2197,90929.93702865648
2198,173499.74462520657
2199,197962.21960733598
2200,151412.1884243181
2201,142326.51081868913
2202,199982.65039062407
2203,122646.72783806408
2204,137400.56444411445
2205,101642.5074696762
2206,145549.36952685635
2207,209715.54539592518
2208,244218.7582314089
2209,185580.02381219482
2210,131445.46034186007
2211,132400.68899133848
2212,112844.0742367073
2213,96105.2110370833
2214,126801.1695958178
2215,94520.01418590941
2216,129216.798113717
2217,24175.444318406517
2218,69929.93803768419
2219,71154.05558196479
2220,45730.294419087004
2221,244757.43257110706
2222,230351.1690555159
2223,282938.3453033755
2224,239898.59461428155
2225,126691.18588896468
2226,177494.62096477277
2227,216157.44926707842
2228,273304.92363503133
2229,234192.0936784828
2230,143923.95700743282
2231,208105.15814252454
2232,200541.35403130203
2233,187264.21376331383
2234,249275.79423806258
2235,205044.6405565159
2236,249618.43777510966
2237,297121.520400448
2238,254951.40928699588
2239,128661.93808314181
2240,157051.6492981969
2241,146206.08495158306
2242,110350.4296642649
2243,100864.88484117365
2244,81661.45153554529
2245,82043.25836310186
2246,132288.34299944155
2247,131173.3757243643
2248,112912.32224618923
2249,110148.49080631719
2250,129713.40998428292
2251,104527.0790196457
2252,191845.39289457793
2253,165138.3214832067
2254,185006.7304036417
2255,209177.77414221969
2256,182669.78943763673
2257,192091.52114265575
2258,178015.25992127112
2259,184323.37581010093
2260,169490.61763302563
2261,199158.11782351602
2262,204310.8210947842
2263,311563.239671306
2264,379707.3541867696
2265,165637.5380139593
2266,250011.6474630097
2267,324536.162192849
2268,355784.8627868658
2269,169896.4711595974
2270,201657.15606284817
2271,229421.05664670235
2272,238735.27645296464
2273,170930.166006285
2274,198781.50980291096
2275,179946.9083980734
2276,183012.65224887454
2277,194137.51474672137
2278,170097.2369909871
2279,98426.8440827115
2280,87611.54581644456
2281,157919.46091697086
2282,175132.33737387974
2283,114970.50571699045
2284,98777.64401958976
2285,136346.7623785704
2286,111296.57582039759
2287,307542.64503320213
2288,256280.69063781155
2289,303895.51462463196
2290,343180.7855514146
2291,294708.14266561344
2292,369041.1784037582
2293,354094.42689752486
2294,316187.925800632
2295,389313.1079152955
2296,236433.26985356165
2297,290207.4190589553
2298,288076.6596327205
2299,309700.5410767677
2300,292319.9379673486
2301,281561.14128093584
2302,253251.59077951172
2303,248538.72828304674
2304,241098.402685232
2305,186632.07837292925
2306,188125.5181578712
2307,194396.38815275393
2308,215521.2029051485
2309,261690.21023659105
2310,204501.5553996989
2311,211567.11751028034
2312,184833.9095175711
2313,173599.18870514468
2314,187094.29453461012
2315,179456.71243263688
2316,206318.26406642166
2317,188664.89702899824
2318,167916.83699659724
2319,191230.98346848274
2320,187600.75606094836
2321,259842.34999753512
2322,200307.08321262058
2323,193734.50298399292
2324,209299.13032730855
2325,203066.85924687702
2326,191475.35075792018
2327,205283.38241759362
2328,220338.59508163854
2329,196988.50093601155
2330,192505.09128279658
2331,305342.51941912994
2332,335502.341601545
2333,299945.35757813323
2334,246867.08355629258
2335,270562.09324256075
2336,289287.3398572705
2337,183248.5649713392
2338,267545.8414659498
2339,235105.00585343945
2340,355368.76512711286
2341,201404.5966340031
2342,243921.96524887835
2343,232610.45595530537
2344,230989.66921521095
2345,240309.99280228768
2346,204344.79505230673
2347,184678.86031928612
2348,233331.11520259106
2349,170758.24901737925
2350,275272.2891373872
2351,226828.88995566848
2352,253686.19255298516
2353,244026.5063043593
2354,141750.20808259794
2355,155285.56192466943
2356,158730.13074613293
2357,202990.99772086064
2358,187930.49329448584
2359,125091.22301581083
2360,117920.32247946248
2361,141395.374279032
2362,269107.7320557628
2363,146392.07105035195
2364,194399.2767767096
2365,223643.133701507
2366,192486.59077066276
2367,207864.1471691369
2368,191283.0797936858
2369,195473.14240895468
2370,170506.41662318376
2371,137983.2879406889
2372,180234.0635921047
2373,280731.4657580012
2374,292550.69645322603
2375,234338.0183278264
2376,280925.55684982426
2377,299760.627219792
2378,160869.41270003957
2379,221655.2826696562
2380,154887.7636606046
2381,184166.60785808717
2382,241806.25876722182
2383,215342.67017222615
2384,248771.56320678885
2385,178092.92779420526
2386,135355.24401039165
2387,118584.43504684209
2388,124846.55245994823
2389,128885.01872555609
2390,155465.7184614162
2391,129767.34947958961
2392,89831.21800547442
2393,181379.2593488088
2394,132723.72883316572
2395,205003.55179784773
2396,147279.31888113776
2397,223130.0970400169
2398,134179.03096880554
2399,35824.272504911525
2400,44053.536688518594
2401,110173.03825282003
2402,144830.5180720177
2403,137735.71187681286
2404,138280.92527703638
2405,172382.90182031668
2406,147781.13973547658
2407,115202.7574364692
2408,154305.53904304793
2409,105751.43389760447
2410,191219.68384796125
2411,108377.99265143718
2412,139623.27656527027
2413,106891.68915023026
2414,125323.16615568823
2415,119039.83560012863
2416,134679.56341251917
2417,116437.93214262719
2418,116508.79905785527
2419,91833.60852963827
2420,112811.5755398958
2421,69627.50477288244
2422,99883.10335977958
2423,110199.71207439923
2424,167498.27333222027
2425,233264.93118481152
2426,146522.82703049667
2427,108564.66139358678
2428,190071.56328938506
2429,92089.71189694316
2430,131497.33111927053
2431,96233.93799751066
2432,126602.20475689229
2433,132687.97256504232
2434,120139.15099485568
2435,137544.2682677235
2436,99994.92513375427
2437,93778.18295267271
2438,103825.54025446391
2439,113480.64046144113
2440,130693.70877261856
2441,95384.33792822086
2442,92948.53151136171
2443,133325.66085471306
2444,130119.84890011908
2445,59086.22653064469
2446,107240.92769481777
2447,204620.43382314825
2448,134544.80229546363
2449,110738.39117780142
2450,155858.54905232042
2451,105661.44066174352
2452,204953.67032865412
2453,78377.93631640333
2454,118780.94443930732
2455,144859.38002146967
2456,120376.68144869362
2457,113644.8344836724
2458,115637.86343580112
2459,87753.28594037949
2460,155234.49974897061
2461,109404.84115056857
2462,116113.56149445986
2463,131065.64932398451
2464,156725.9266172119
2465,138913.1134779118
2466,102361.65970860422
2467,169184.57017699606
2468,83937.75970017456
2469,79090.72357451823
2470,193200.89644006407
2471,217826.43602950103
2472,168931.77620956674
2473,88632.15735350223
2474,68950.50296376401
2475,235538.93063168763
2476,80249.4290632531
2477,82143.47663062846
2478,160022.87283114484
2479,100062.90907540219
2480,126987.47599349474
2481,119157.00782442489
2482,119223.89661848475
2483,89061.75159258698
2484,141225.0768395227
2485,120448.67588913371
2486,133836.42429517885
2487,200926.35938127013
2488,176694.07710806862
2489,163362.2845187774
2490,141259.0455679407
2491,90357.9991191621
2492,199492.34273985028
2493,151561.75835710648
2494,154191.61199557316
2495,77146.80836922058
2496,225232.42584016128
2497,142946.7422824253
2498,90810.22134141182
2499,72477.94376211264
2500,100871.18928646808
2501,118859.10842009168
2502,135567.0401989275
2503,70900.96966261591
2504,121296.202512427
2505,226847.27439451125
2506,260371.5311193047
2507,271709.7315440269
2508,260598.5167410809
2509,229787.3501355627
2510,230791.64634715836
2511,192158.2252707479
2512,203401.64038080093
2513,242838.7258263477
2514,274998.533949869
2515,138542.1621439124
2516,179429.031482514
2517,131563.9002456793
2518,141230.0771998535
2519,213905.32206137734
2520,225389.39940765477
2521,193426.04218038474
2522,232054.53648999566
2523,113134.09641974303
2524,128840.66617613239
2525,134429.4336561216
2526,121359.8534617885
2527,103402.72095169406
2528,111791.72002347838
2529,132004.51778199035
2530,117660.87914820574
2531,252997.7146687191
2532,224882.04009211273
2533,211097.10818941612
2534,239728.1372862612
2535,269504.8069698184
2536,248865.6574958607
2537,246550.0923820685
2538,189176.52683868213
2539,204282.01798417093
2540,172523.77319939178
2541,196828.32075497275
2542,146399.45919434656
2543,118029.80043792399
2544,98105.16155615286
2545,146931.14826175035
2546,147710.01950025884
2547,164769.0864314111
2548,160238.05726616527
2549,158359.9548144529
2550,555968.8431742222
2551,141241.33655604953
2552,117235.79290685873
2553,66944.20709280053
2554,90596.04230851703
2555,122228.06905216258
2556,73368.04083190835
2557,102025.17304174812
2558,154030.38677641307
2559,98368.83536119387
2560,160601.88743951218
2561,149015.0922887572
2562,125137.80065320525
2563,128329.55070490693
2564,200562.08842440974
2565,163673.825739793
2566,103593.59499913477
2567,98461.56790121458
2568,193121.72589793662
2569,194664.54869260546
2570,129802.59383696946
2571,147734.94374167686
2572,186126.43422545237
2573,224800.84404818318
2574,236085.49018985988
2575,134772.88895234582
2576,131758.37833117624
2577,119092.64020282915
2578,80249.69869878958
2579,27507.371796828345
2580,97328.00294314767
2581,115959.47936833417
2582,121110.53593775537
2583,256330.46991486265
2584,183014.3183941592
2585,186529.88950430136
2586,230245.376793575
2587,217295.53142957552
2588,134656.12133280258
2589,161113.705189656
2590,214475.23583543743
2591,248521.083008548
2592,208170.08727959916
2593,233595.21063193353
2594,190044.94425274176
2595,216042.44518268923
2596,306269.0823342933
2597,187128.5122786977
2598,260636.3726744498
2599,318560.36030030926
2600,111329.2934307456
2601,153251.41445151833
2602,45531.497604960925
2603,60211.973159719375
2604,63276.479572763434
2605,49255.48231286532
2606,147186.104352928
2607,231376.07784607448
2608,211309.48555567442
2609,173586.91363936383
2610,105088.70544463326
2611,113129.76645170175
2612,164453.98335808376
2613,126919.98958967719
2614,105144.18904169649
2615,172211.65881202416
2616,176489.19952225592
2617,190987.14377853856
2618,216081.0084674328
2619,219395.47569777607
2620,194601.38617014582
2621,179315.56803459348
2622,188338.99968056288
2623,228156.4890288883
2624,291567.5258610761
2625,238420.22983921831
2626,186838.81313597295
2627,176226.25828857557
2628,371509.08241740894
2629,364421.0914336529
2630,314951.7554984777
2631,377820.4668258906
2632,331975.7549982311
2633,269902.579673612
2634,345424.81288286485
2635,170291.21228617546
2636,203202.10038651153
2637,196100.46455771755
2638,244553.7259603641
2639,203571.79297148273
2640,166321.76591436192
2641,84941.90026522544
2642,172431.19332365016
2643,120983.94722755393
2644,123667.47155580623
2645,106019.91448710207
2646,101999.57782328874
2647,114799.55881093699
2648,150313.771517138
2649,141166.3176810837
2650,138655.30546097737
2651,134205.00924724317
2652,339141.60352516593
2653,256105.0237068748
2654,229573.4210523276
2655,347130.81428467995
2656,300453.9304121875
2657,295996.7538409834
2658,252182.8335277047
2659,277182.51279721083
2660,299905.7372278066
2661,312060.04384443024
2662,322297.83243963285
2663,289951.8936825695
2664,253347.508991814
2665,318246.4917143227
2666,264562.6576324175
2667,181507.15411007684
2668,196189.87183946976
2669,170666.10022372822
2670,272887.32778670476
2671,198246.13972746558
2672,199537.97031325963
2673,203116.23358714278
2674,219400.1254169573
2675,171117.98006344144
2676,199504.94077202026
2677,208927.97246663435
2678,252174.7080376253
2679,275470.425104911
2680,277444.06127385143
2681,348783.6645298712
2682,295877.9392584292
2683,414368.43473636615
2684,298494.19266973506
2685,313947.8755124428
2686,248566.9748699728
2687,279512.788755795
2688,223582.56422550045
2689,204973.05894402065
2690,349542.6508512646
2691,178654.17851003027
2692,136450.7221535712
2693,195505.34241382428
2694,145567.14555446757
2695,208859.5845118044
2696,195270.26457643788
2697,182333.06449455745
2698,215640.01454843
2699,166326.36534755956
2700,142378.4268979705
2701,156024.9622484923
2702,122626.22474212409
2703,158619.05354728643
2704,157110.88934006286
2705,94322.80887477635
2706,90430.6070228843
2707,135490.74220208218
2708,102350.23333327263
2709,108832.84903492313
2710,111396.69878204726
2711,161592.62460048357
2712,338496.84150802577
2713,168665.5289995172
2714,147072.7921660312
2715,152842.8730128333
2716,142892.85438382416
2717,175442.49067020463
2718,211615.8072244483
2719,137405.1210202796
2720,226025.84697448672
2721,135249.63314488367
2722,174854.68639116618
2723,171773.79580024653
2724,106166.18873117492
2725,121835.27781764395
2726,117548.26753609045
2727,163977.96915629087
2728,185452.15881125326
2729,131362.07491539512
2730,128379.91566822026
2731,127673.38010924077
2732,106748.99684873433
2733,174381.35810917336
2734,150073.8165264628
2735,126896.21211148007
